ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,date_added
Wang21,Pfizer-BioNTech_04_ExtFig2J,S:477R,Ext Data Fig 2J,HIV pseudovirus,NT50,3586,1,2021-01-27
Wang21,CP_674_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,4397,1,2021-03-22
Wang21,CP_401_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,2680,1,2021-03-22
Wang21,CP_403_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,2659,1,2021-03-22
Wang21,CP_241_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,2084,1,2021-03-22
Wang21,CP_314_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1937,1,2021-03-22
Wang21,CP_507_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1926,1,2021-03-22
Wang21,CP_119_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1701,1,2021-03-22
Wang21,CP_393_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1687,1,2021-03-22
Wang21,CP_352_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1461,1,2021-03-22
Wang21,CP_157_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1459,1,2021-03-22
Wang21,CP_437_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1439,1,2021-03-22
Wang21,CP_633_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1433,1,2021-03-22
Wang21,CP_190_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1330,1,2021-03-22
Wang21,CP_192_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1222,1,2021-03-22
Wang21,CP_186_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1219,1,2021-03-22
Wang21,CP_310_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1137,1,2021-03-22
Wang21,CP_132_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1102,1,2021-03-22
Wang21,CP_57_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1057,1,2021-03-22
Wang21,CP_537_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1028,1,2021-03-22
Wang21,CP_8_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1024,1,2021-03-22
Wang21,CP_135_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1019,1,2021-03-22
Wang21,CP_509_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,974,1,2021-03-22
Wang21,CP_96_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,972,1,2021-03-22
Wang21,CP_154_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,958,1,2021-03-22
Wang21,CP_222_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,874,1,2021-03-22
Wang21,CP_478_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,866,1,2021-03-22
Wang21,CP_328_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,771,1,2021-03-22
Wang21,CP_75_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,736,1,2021-03-22
Wang21,CP_230_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,716,1,2021-03-22
Wang21,CP_287_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,646,1,2021-03-22
Wang21,CP_539_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,623,1,2021-03-22
Wang21,CP_120_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,619,1,2021-03-22
Wang21,CP_123_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,614,1,2021-03-22
Wang21,CP_76_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,587,1,2021-03-22
Wang21,CP_172_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,548,1,2021-03-22
Wang21,CP_38_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,523,1,2021-03-22
Wang21,CP_98_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,496,1,2021-03-22
Wang21,CP_256_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,427,1,2021-03-22
Wang21,CP_470_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,403,1,2021-03-22
Wang21,CP_114_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,372,1,2021-03-22
Wang21,CP_323_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,298,1,2021-03-22
Wang21,CP_131_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,146,1,2021-03-22
Wang21,CP_506_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,125,1,2021-03-22
Wang21,CP_48_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,101,1,2021-03-22
Wang21,CP_178_M1,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,60,1,2021-03-22
Wang21,CP_674_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1255,1,2021-03-22
Wang21,CP_401_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,760,1,2021-03-22
Wang21,CP_403_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,602,1,2021-03-22
Wang21,CP_241_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,360,1,2021-03-22
Wang21,CP_314_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,1002,1,2021-03-22
Wang21,CP_507_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,928,1,2021-03-22
Wang21,CP_119_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,524,1,2021-03-22
Wang21,CP_393_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,467,1,2021-03-22
Wang21,CP_352_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,488,1,2021-03-22
Wang21,CP_157_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,511,1,2021-03-22
Wang21,CP_437_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,865,1,2021-03-22
Wang21,CP_633_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,305,1,2021-03-22
Wang21,CP_190_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,279,1,2021-03-22
Wang21,CP_192_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,909,1,2021-03-22
Wang21,CP_186_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,203,1,2021-03-22
Wang21,CP_310_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,336,1,2021-03-22
Wang21,CP_132_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,397,1,2021-03-22
Wang21,CP_57_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,335,1,2021-03-22
Wang21,CP_537_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,420,1,2021-03-22
Wang21,CP_8_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,141,1,2021-03-22
Wang21,CP_135_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,918,1,2021-03-22
Wang21,CP_509_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,443,1,2021-03-22
Wang21,CP_96_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,904,1,2021-03-22
Wang21,CP_154_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,291,1,2021-03-22
Wang21,CP_222_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,389,1,2021-03-22
Wang21,CP_478_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,363,1,2021-03-22
Wang21,CP_328_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,156,1,2021-03-22
Wang21,CP_75_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,241,1,2021-03-22
Wang21,CP_230_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,620,1,2021-03-22
Wang21,CP_287_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,330,1,2021-03-22
Wang21,CP_539_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,857,1,2021-03-22
Wang21,CP_120_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,187,1,2021-03-22
Wang21,CP_123_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,251,1,2021-03-22
Wang21,CP_76_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,140,1,2021-03-22
Wang21,CP_172_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,230,1,2021-03-22
Wang21,CP_38_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,102,1,2021-03-22
Wang21,CP_98_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,56,1,2021-03-22
Wang21,CP_256_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,79,1,2021-03-22
Wang21,CP_470_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,294,1,2021-03-22
Wang21,CP_114_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,496,1,2021-03-22
Wang21,CP_323_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,146,1,2021-03-22
Wang21,CP_131_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,116,1,2021-03-22
Wang21,CP_506_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,146,1,2021-03-22
Wang21,CP_48_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,9,1,2021-03-22
Wang21,CP_178_M6,S:683G,"Figure 1J, Table S2",HIV pseudovirus,NT50,50,1,2021-03-22
Wang21,CP_674_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1902,1,2021-03-22
Wang21,CP_401_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,2992,1,2021-03-22
Wang21,CP_403_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,2400,1,2021-03-22
Wang21,CP_241_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1287,1,2021-03-22
Wang21,CP_314_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,939,1,2021-03-22
Wang21,CP_507_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,975,1,2021-03-22
Wang21,CP_119_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1247,1,2021-03-22
Wang21,CP_393_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,282,1,2021-03-22
Wang21,CP_352_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,621,1,2021-03-22
Wang21,CP_157_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,3014,1,2021-03-22
Wang21,CP_437_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,709,1,2021-03-22
Wang21,CP_633_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,504,1,2021-03-22
Wang21,CP_190_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1113,1,2021-03-22
Wang21,CP_192_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,456,1,2021-03-22
Wang21,CP_186_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,790,1,2021-03-22
Wang21,CP_310_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,363,1,2021-03-22
Wang21,CP_132_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,2397,1,2021-03-22
Wang21,CP_57_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1465,1,2021-03-22
Wang21,CP_537_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,2070,1,2021-03-22
Wang21,CP_8_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,374,1,2021-03-22
Wang21,CP_135_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,736,1,2021-03-22
Wang21,CP_509_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,502,1,2021-03-22
Wang21,CP_96_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,567,1,2021-03-22
Wang21,CP_154_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1307,1,2021-03-22
Wang21,CP_222_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,318,1,2021-03-22
Wang21,CP_478_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,157,1,2021-03-22
Wang21,CP_328_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,487,1,2021-03-22
Wang21,CP_75_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1080,1,2021-03-22
Wang21,CP_230_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,313,1,2021-03-22
Wang21,CP_287_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,309,1,2021-03-22
Wang21,CP_539_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,186,1,2021-03-22
Wang21,CP_120_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,113,1,2021-03-22
Wang21,CP_123_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,62,1,2021-03-22
Wang21,CP_76_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,230,1,2021-03-22
Wang21,CP_172_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,282,1,2021-03-22
Wang21,CP_38_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,336,1,2021-03-22
Wang21,CP_98_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,327,1,2021-03-22
Wang21,CP_256_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,247,1,2021-03-22
Wang21,CP_470_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,131,1,2021-03-22
Wang21,CP_114_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,155,1,2021-03-22
Wang21,CP_323_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,10,1,2021-03-22
Wang21,CP_131_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,32,1,2021-03-22
Wang21,CP_506_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,46,1,2021-03-22
Wang21,CP_48_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,99,1,2021-03-22
Wang21,CP_178_M1,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,21,1,2021-03-22
Wang21,CP_674_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,1018,1,2021-03-22
Wang21,CP_401_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,855,1,2021-03-22
Wang21,CP_403_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,748,1,2021-03-22
Wang21,CP_241_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,237,1,2021-03-22
Wang21,CP_314_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,566,1,2021-03-22
Wang21,CP_507_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,391,1,2021-03-22
Wang21,CP_119_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,458,1,2021-03-22
Wang21,CP_393_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,162,1,2021-03-22
Wang21,CP_352_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,261,1,2021-03-22
Wang21,CP_157_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,663,1,2021-03-22
Wang21,CP_437_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,652,1,2021-03-22
Wang21,CP_633_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,197,1,2021-03-22
Wang21,CP_190_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,253,1,2021-03-22
Wang21,CP_192_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,304,1,2021-03-22
Wang21,CP_186_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,109,1,2021-03-22
Wang21,CP_310_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,50,1,2021-03-22
Wang21,CP_132_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,765,1,2021-03-22
Wang21,CP_57_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,327,1,2021-03-22
Wang21,CP_537_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,657,1,2021-03-22
Wang21,CP_8_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,54,1,2021-03-22
Wang21,CP_135_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,426,1,2021-03-22
Wang21,CP_509_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,181,1,2021-03-22
Wang21,CP_96_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,311,1,2021-03-22
Wang21,CP_154_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,317,1,2021-03-22
Wang21,CP_222_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,215,1,2021-03-22
Wang21,CP_478_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,157,1,2021-03-22
Wang21,CP_328_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,70,1,2021-03-22
Wang21,CP_75_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,103,1,2021-03-22
Wang21,CP_230_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,390,1,2021-03-22
Wang21,CP_287_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,222,1,2021-03-22
Wang21,CP_539_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,736,1,2021-03-22
Wang21,CP_120_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,65,1,2021-03-22
Wang21,CP_123_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,17,1,2021-03-22
Wang21,CP_76_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,41,1,2021-03-22
Wang21,CP_172_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,67,1,2021-03-22
Wang21,CP_38_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,43,1,2021-03-22
Wang21,CP_98_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,13,1,2021-03-22
Wang21,CP_256_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,43,1,2021-03-22
Wang21,CP_470_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,150,1,2021-03-22
Wang21,CP_114_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,305,1,2021-03-22
Wang21,CP_323_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,7,1,2021-03-22
Wang21,CP_131_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,25,1,2021-03-22
Wang21,CP_506_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,77,1,2021-03-22
Wang21,CP_48_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,6,1,2021-03-22
Wang21,CP_178_M6,S:417N+484K+501Y,"Figure 1J, Table S2",HIV pseudovirus,NT50,13,1,2021-03-22
Wang21,C601,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.0,1,2021-01-27
Wang21,C602,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.5,1,2021-01-27
Wang21,C603,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,14.3,1,2021-01-27
Wang21,C613,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,20.4,1,2021-01-27
Wang21,C614,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.0,1,2021-01-27
Wang21,C627,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.8,1,2021-01-27
Wang21,C628,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,18.8,1,2021-01-27
Wang21,C643,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.5,1,2021-01-27
Wang21,C653,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,9.7,1,2021-01-27
Wang21,C660,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.8,1,2021-01-27
Wang21,C663,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.5,1,2021-01-27
Wang21,C666,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.7,1,2021-01-27
Wang21,C669,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.5,1,2021-01-27
Wang21,C670,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.8,1,2021-01-27
Wang21,C671,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.4,1,2021-01-27
Wang21,C675,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,19.5,1,2021-01-27
Wang21,C682,Wuhan-Hu-1,"Figure 3B, Table S6",HIV pseudovirus,IC50,45.3,1,2021-01-27
Wang21,C601,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.4,1,2021-06-24
Wang21,C602,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.3,1,2021-06-24
Wang21,C603,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.7,1,2021-06-24
Wang21,C613,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.4,1,2021-06-24
Wang21,C614,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.7,1,2021-06-24
Wang21,C627,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.5,1,2021-06-24
Wang21,C628,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.6,1,2021-06-24
Wang21,C643,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,0.9,1,2021-06-24
Wang21,C653,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.4,1,2021-06-24
Wang21,C660,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.4,1,2021-06-24
Wang21,C663,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,8.5,1,2021-06-24
Wang21,C666,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.3,1,2021-06-24
Wang21,C669,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,17.5,1,2021-06-24
Wang21,C670,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.1,1,2021-06-24
Wang21,C671,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.1,1,2021-06-24
Wang21,C675,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.3,1,2021-06-24
Wang21,C682,S:683G,"Figure 3B, Table S6",HIV pseudovirus,IC50,29.4,1,2021-06-24
Wang21,C601,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.9,1,2021-01-27
Wang21,C602,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.8,1,2021-01-27
Wang21,C603,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,208.7,1,2021-01-27
Wang21,C613,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.4,1,2021-01-27
Wang21,C614,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.1,1,2021-01-27
Wang21,C627,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.7,1,2021-01-27
Wang21,C628,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,8.6,1,2021-01-27
Wang21,C643,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.4,1,2021-01-27
Wang21,C653,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.6,1,2021-01-27
Wang21,C660,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.1,1,2021-01-27
Wang21,C663,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.6,1,2021-01-27
Wang21,C666,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.6,1,2021-01-27
Wang21,C669,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,9.4,1,2021-01-27
Wang21,C670,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.1,1,2021-01-27
Wang21,C671,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.9,1,2021-01-27
Wang21,C675,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.0,1,2021-01-27
Wang21,C682,S:346S,"Figure 3B, Table S6",HIV pseudovirus,IC50,25.9,1,2021-01-27
Wang21,C601,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.4,1,2021-01-27
Wang21,C602,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.8,1,2021-01-27
Wang21,C603,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.9,1,2021-01-27
Wang21,C613,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,273.1,1,2021-01-27
Wang21,C614,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C627,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.6,1,2021-01-27
