ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Wang21f,Casirivimab,S:614G,S:570D,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:570D,1,Figure 1A,=,0.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:570D,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:570D,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:570D,1,Figure 1A,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:570D,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:570D,1,Figure 1A,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:570D,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:570D,1,Figure 1A,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:570D,1,Figure 1A,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:570D,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:570D,1,Figure 1A,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:583D,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:583D,1,Figure 1A,=,0.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:583D,1,Figure 1A,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:583D,1,Figure 1A,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:583D,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:583D,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:583D,1,Figure 1A,=,1.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:583D,1,Figure 1A,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:583D,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:583D,1,Figure 1A,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:583D,1,Figure 1A,=,1.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:583D,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:655Y,1,Figure 1A,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:655Y,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:655Y,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:655Y,1,Figure 1A,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:655Y,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:655Y,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:655Y,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:655Y,1,Figure 1A,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:655Y,1,Figure 1A,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:655Y,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:655Y,1,Figure 1A,=,3.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:655Y,1,Figure 1A,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:681H,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:681H,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:681H,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:681H,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:681H,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:681H,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:681H,1,Figure 1A,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:681H,1,Figure 1A,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:681H,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:681H,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:681H,1,Figure 1A,=,2.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:681H,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:716I,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:716I,1,Figure 1A,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:716I,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:716I,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:716I,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:716I,1,Figure 1A,=,0.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:716I,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:716I,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:716I,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:716I,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:716I,1,Figure 1A,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:716I,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:982A,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:982A,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:982A,1,Figure 1A,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:982A,1,Figure 1A,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:982A,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:982A,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:982A,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:982A,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:982A,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:982A,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:982A,1,Figure 1A,=,2.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:982A,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:1118H,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:1118H,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:1118H,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:1118H,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:1118H,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:1118H,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:1118H,1,Figure 1A,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:1118H,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:1118H,1,Figure 1A,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:1118H,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:1118H,1,Figure 1A,=,1.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:1118H,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,Casirivimab,S:614G,S:1163Y,1,Figure 1A,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,Etesevimab,S:614G,S:1163Y,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2C-1F11,S:614G,S:1163Y,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1D2,S:614G,S:1163Y,1,Figure 1A,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-3C8,S:614G,S:1163Y,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,P22A-1D1,S:614G,S:1163Y,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,BD-368-2,S:614G,S:1163Y,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,P5A-1B9,S:614G,S:1163Y,1,Figure 1A,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,Imdevimab,S:614G,S:1163Y,1,Figure 1A,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,Vir-7831,S:614G,S:1163Y,1,Figure 1A,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,P2B-1G5,S:614G,S:1163Y,1,Figure 1A,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,4A8,S:614G,S:1163Y,1,Figure 1A,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,1,Figure 3C,=,1.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,2,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,3,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,4,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,5,Figure 3C,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,6,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,7,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,8,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,9,Figure 3C,=,1.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,10,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,11,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,12,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,13,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,14,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,15,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,16,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,17,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,18,Figure 3C,=,2.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,19,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,20,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,21,Figure 3C,=,0.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,22,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,23,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.1.7 Spike,24,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,1,Figure 3C,=,27.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,2,Figure 3C,=,2.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,3,Figure 3C,=,3.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,4,Figure 3C,=,2.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,5,Figure 3C,=,6.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,6,Figure 3C,=,7.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,7,Figure 3C,=,7.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,8,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,9,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,10,Figure 3C,=,18.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,11,Figure 3C,=,6.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,12,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,13,Figure 3C,=,4.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,14,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,15,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,16,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,17,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,18,Figure 3C,=,3.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,19,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,20,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,21,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,22,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,23,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,B.1.351 Spike,24,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,1,Figure 3C,=,2.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,2,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,3,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,4,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,5,Figure 3C,=,2.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,6,Figure 3C,=,2.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,7,Figure 3C,=,1.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,8,Figure 3C,=,5.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,9,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,10,Figure 3C,=,8.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,11,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,12,Figure 3C,=,3.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,13,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,14,Figure 3C,=,3.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,15,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,16,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,17,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,18,Figure 3C,=,2.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,19,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,20,Figure 3C,=,2.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,21,Figure 3C,=,6.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,22,Figure 3C,=,1.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,23,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,P.1 Spike,24,Figure 3C,=,0.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,1,Figure 3C,=,3.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,2,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,3,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,4,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,5,Figure 3C,=,2.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,6,Figure 3C,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,7,Figure 3C,=,2.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,8,Figure 3C,=,3.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,9,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,10,Figure 3C,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,11,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,12,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,13,Figure 3C,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,14,Figure 3C,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,15,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,16,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,17,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,18,Figure 3C,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,19,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,20,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,21,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,22,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,23,Figure 3C,=,1.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:242del+243del+244del,24,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,1,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,2,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,3,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,4,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,5,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,6,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,7,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,8,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,9,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,10,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,11,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,12,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,13,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,14,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,15,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,16,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,17,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,18,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,19,Figure 3C,=,0.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,20,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,21,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,22,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,23,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N,24,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,1,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,2,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,3,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,4,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,5,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,6,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,7,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,8,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,9,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,10,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,11,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,12,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,13,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,14,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,15,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,16,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,17,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,18,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,19,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,20,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
