ref_name,rx_name,iso_name,section,inhibition_pcnt,cumulative_count,assay_name,titer,date_added
Chen21,BNT162b2_2,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,61.3120785,2021-03-06
Chen21,BNT162b2_3,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,356.887937,2021-03-06
Chen21,BNT162b2_4,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,20,2021-03-06
Chen21,BNT162b2_5,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,96.1538462,2021-03-06
Chen21,BNT162b2_6,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,103.284445,2021-03-06
Chen21,BNT162b2_7,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,21.5053763,2021-03-06
Chen21,BNT162b2_8,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,21.0881485,2021-03-06
Chen21,BNT162b2_9,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,33.8294993,2021-03-06
Chen21,BNT162b2_10,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,100.411688,2021-03-06
Chen21,BNT162b2_11,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,86.5800866,2021-03-06
Chen21,BNT162b2_12,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,26.3991552,2021-03-06
Chen21,BNT162b2_13,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,20.2839757,2021-03-06
Chen21,BNT162b2_14,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,40.7996736,2021-03-06
Chen21,BNT162b2_15,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,110.253583,2021-03-06
Chen21,BNT162b2_16,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,120.365912,2021-03-06
Chen21,BNT162b2_17,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,98.2318271,2021-03-06
Chen21,BNT162b2_18,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,73.90983,2021-03-06
Chen21,BNT162b2_19,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,88.5739593,2021-03-06
Chen21,BNT162b2_20,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,47.7099237,2021-03-06
Chen21,BNT162b2_21,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,18.1192245,2021-03-06
Chen21,BNT162b2_22,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,72.2543353,2021-03-06
Chen21,BNT162b2_23,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,96.9932105,2021-03-06
Chen21,BNT162b2_24,B.1.351 Spike,Fig 4d and Source Data Fig 4d,50,1,chimeric virus,26.1506276,2021-03-06
Chen21,BNT162b2_1,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,148.676777,2021-03-06
Chen21,BNT162b2_2,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,936.329588,2021-03-06
Chen21,BNT162b2_3,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,874.890639,2021-03-06
Chen21,BNT162b2_4,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,149.76786,2021-03-06
Chen21,BNT162b2_5,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,205.170291,2021-03-06
Chen21,BNT162b2_6,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,398.0892,2021-03-06
Chen21,BNT162b2_7,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,102.6167,2021-03-06
Chen21,BNT162b2_8,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,90.4159132,2021-03-06
Chen21,BNT162b2_9,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,144.279325,2021-03-06
Chen21,BNT162b2_10,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,317.460317,2021-03-06
Chen21,BNT162b2_11,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,213.083316,2021-03-06
Chen21,BNT162b2_12,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,174.794616,2021-03-06
Chen21,BNT162b2_13,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,120.105693,2021-03-06
Chen21,BNT162b2_14,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,201.166767,2021-03-06
Chen21,BNT162b2_15,P.1 Spike,Fig 4e and Source Data Fig 4e,50,1,chimeric virus,572.08238,2021-03-06
Chen21,ChAd_Mice_1,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,16700.07,2021-03-06
Chen21,ChAd_Mice_2,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,7722.008,2021-03-06
Chen21,ChAd_Mice_3,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,5757.052,2021-03-06
Chen21,ChAd_Mice_4,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,3517.411,2021-03-06
Chen21,ChAd_Mice_5,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,4271.679,2021-03-06
Chen21,ChAd_Mice_6,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,2139.953,2021-03-06
Chen21,ChAd_Mice_7,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,4933.399,2021-03-06
Chen21,ChAd_Mice_8,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,9578.544,2021-03-06
Chen21,ChAd_Mice_9,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,6112.469,2021-03-06
Chen21,ChAd_Mice_10,S:614G,Fig 3a and Source Data Fig 3a,50,1,chimeric virus,2720.348,2021-03-06
Chen21,ChAd_Mice_1,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,7968.127,2021-03-06
Chen21,ChAd_Mice_2,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,6557.377,2021-03-06
Chen21,ChAd_Mice_3,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,3507.541,2021-03-06
Chen21,ChAd_Mice_4,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,1414.627,2021-03-06
Chen21,ChAd_Mice_5,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,1878.64,2021-03-06
Chen21,ChAd_Mice_6,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,1942.879,2021-03-06
Chen21,ChAd_Mice_7,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,15335.07,2021-03-06
Chen21,ChAd_Mice_8,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,11820.33,2021-03-06
Chen21,ChAd_Mice_9,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,4510.6,2021-03-06
Chen21,ChAd_Mice_10,B.1.1.7 full genome,Fig 3a and Source Data Fig 3a,50,1,authentic virus,3604.903,2021-03-06
Chen21,ChAd_Mice_1,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,23758.61,2021-03-06
Chen21,ChAd_Mice_2,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,14936.52,2021-03-06
Chen21,ChAd_Mice_3,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,9233.61,2021-03-06
Chen21,ChAd_Mice_4,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,3607.504,2021-03-06
Chen21,ChAd_Mice_5,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,7331.378,2021-03-06
Chen21,ChAd_Mice_6,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,6131.208,2021-03-06
Chen21,ChAd_Mice_7,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,18188.43,2021-03-06
Chen21,ChAd_Mice_8,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,18594.27,2021-03-06
Chen21,ChAd_Mice_9,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,13297.87,2021-03-06
Chen21,ChAd_Mice_10,S:417N+614G,Fig 3b and Source Data Fig 3b,50,1,chimeric virus,4418.913,2021-03-06
Chen21,ChAd_Mice_1,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,16700.07,2021-03-06
Chen21,ChAd_Mice_2,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,7722.008,2021-03-06
Chen21,ChAd_Mice_3,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,5757.052,2021-03-06
Chen21,ChAd_Mice_4,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,3517.411,2021-03-06
Chen21,ChAd_Mice_5,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,4271.679,2021-03-06
Chen21,ChAd_Mice_6,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,2139.953,2021-03-06
Chen21,ChAd_Mice_7,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,4933.399,2021-03-06
Chen21,ChAd_Mice_8,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,9578.544,2021-03-06
Chen21,ChAd_Mice_9,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,6112.469,2021-03-06
Chen21,ChAd_Mice_10,S:484K+501Y+614G,Fig 3c and Source Data Fig 3c,50,1,chimeric virus,2720.348,2021-03-06
Chen21,ChAd_Mice_1,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,4750.594,2021-03-06
Chen21,ChAd_Mice_2,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,4591.368,2021-03-06
Chen21,ChAd_Mice_3,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,3661.662,2021-03-06
Chen21,ChAd_Mice_4,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,1564.211,2021-03-06
Chen21,ChAd_Mice_5,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,1728.31,2021-03-06
Chen21,ChAd_Mice_6,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,291.5452,2021-03-06
Chen21,ChAd_Mice_7,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,407.0004,2021-03-06
Chen21,ChAd_Mice_8,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,161.6031,2021-03-06
Chen21,ChAd_Mice_9,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,57.87037,2021-03-06
Chen21,ChAd_Mice_10,S:417N+484K+501Y+614G,Fig 3d and Source Data Fig 3d,50,1,chimeric virus,3688.676,2021-03-06
Chen21,ChAd_Mice_1,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,6082.725,2021-03-06
Chen21,ChAd_Mice_2,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,3591.954,2021-03-06
Chen21,ChAd_Mice_3,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,2489.42,2021-03-06
Chen21,ChAd_Mice_4,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,1922.338,2021-03-06
Chen21,ChAd_Mice_5,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,1931.248,2021-03-06
Chen21,ChAd_Mice_6,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,394.3218,2021-03-06
Chen21,ChAd_Mice_7,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,315.0599,2021-03-06
Chen21,ChAd_Mice_8,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,265.0411,2021-03-06
Chen21,ChAd_Mice_9,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,118.9061,2021-03-06
Chen21,ChAd_Mice_10,B.1.351 Spike,Fig 3e and Source Data Fig 3e,50,1,chimeric virus,1148.765,2021-03-06
Chen21,ChAd_Hamster_1,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,576.7013,2021-03-06
Chen21,ChAd_Hamster_2,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,587.1991,2021-03-06
Chen21,ChAd_Hamster_3,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,1066.439,2021-03-06
Chen21,ChAd_Hamster_4,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,443.8526,2021-03-06
Chen21,ChAd_Hamster_5,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,682.1282,2021-03-06
Chen21,ChAd_Hamster_6,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,1346.076,2021-03-06
Chen21,ChAd_Hamster_7,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,1140.121,2021-03-06
Chen21,ChAd_Hamster_8,S:614G,Fig 3f and Source Data Fig 3f,50,1,chimeric virus,588.5815,2021-03-06
Chen21,ChAd_Hamster_1,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,468.3841,2021-03-06
Chen21,ChAd_Hamster_2,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,317.3596,2021-03-06
Chen21,ChAd_Hamster_3,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,1708.234,2021-03-06
Chen21,ChAd_Hamster_4,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,406.5041,2021-03-06
Chen21,ChAd_Hamster_5,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,803.8585,2021-03-06
Chen21,ChAd_Hamster_6,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,683.0601,2021-03-06
Chen21,ChAd_Hamster_7,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,1793.079,2021-03-06
Chen21,ChAd_Hamster_8,B.1.1.7 full genome,Fig 3f and Source Data Fig 3f,50,1,authentic virus,1318.392,2021-03-06
Chen21,ChAd_Hamster_1,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,914.0768,2021-03-06
Chen21,ChAd_Hamster_2,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,504.0323,2021-03-06
Chen21,ChAd_Hamster_3,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,1043.515,2021-03-06
Chen21,ChAd_Hamster_4,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,542.5936,2021-03-06
Chen21,ChAd_Hamster_5,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,431.2204,2021-03-06
Chen21,ChAd_Hamster_6,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,1239.157,2021-03-06
Chen21,ChAd_Hamster_7,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,817.6615,2021-03-06
Chen21,ChAd_Hamster_8,S:417N+614G,Fig 3g and Source Data Fig 3g,50,1,chimeric virus,880.2817,2021-03-06
Chen21,ChAd_Hamster_1,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_2,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_3,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_4,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_5,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,50.9684,2021-03-06
Chen21,ChAd_Hamster_6,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,206.441,2021-03-06
Chen21,ChAd_Hamster_7,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,274.8763,2021-03-06
Chen21,ChAd_Hamster_8,S:484K+501Y+614G,Fig 3h and Source Data Fig 3h,50,1,chimeric virus,115.1278,2021-03-06
Chen21,ChAd_Hamster_1,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,54.52563,2021-03-06
Chen21,ChAd_Hamster_2,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_3,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,94.42871,2021-03-06
Chen21,ChAd_Hamster_4,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_5,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,96.43202,2021-03-06
Chen21,ChAd_Hamster_6,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,159.1343,2021-03-06
Chen21,ChAd_Hamster_7,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,143.947,2021-03-06
Chen21,ChAd_Hamster_8,S:417N+484K+501Y+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_1,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_2,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_3,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_4,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_5,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_6,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,159.8721,2021-03-06
Chen21,ChAd_Hamster_7,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,50,2021-03-06
Chen21,ChAd_Hamster_8,B.1.351 Spike,Fig 3j and Source Data Fig 3j,50,1,chimeric virus,208.8119,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,47.39336,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,221.5821,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,213.6296,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,280.9778,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,588.5815,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,S:614G,Fig 3k and Source Data Fig 3k,50,1,chimeric virus,1289.158,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,49.50495,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,65.27415,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,190.1502,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,105.8761,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,362.8447,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,B.1.1.7 full genome,Fig 3k and Source Data Fig 3k,50,1,authentic virus,499.5005,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,96.61836,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,251.6356,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,374.1115,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,394.1663,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,1310.101,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,S:417N+614G,Fig 3i and Source Data Fig 3i,50,1,chimeric virus,1333.333,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,37.07824,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,46.04052,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,S:484K+501Y+614G,Fig 3m and Source Data Fig 3m,50,1,chimeric virus,24.55796,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,41.08463,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,34.32887,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,78.00312,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,S:417N+484K+501Y+614G,Fig 3n and Source Data Fig 3n,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_1,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_2,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,20,2021-03-06
Chen21,ChAd_Rhesus_macaques_3,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,36.04903,2021-03-06
Chen21,ChAd_Rhesus_macaques_4,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,31.7662,2021-03-06
Chen21,ChAd_Rhesus_macaques_5,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,78.67821,2021-03-06
Chen21,ChAd_Rhesus_macaques_6,B.1.351 Spike,Fig 3o and Source Data Fig 3o,50,1,chimeric virus,20,2021-03-06
